"","base_disciplin","year","month","numcode","N","date"
"9850",2,2011,10,528,2,2011-10-01
"9851",2,2011,10,554,1,2011-10-01
"9852",2,2011,10,562,0,2011-10-01
"9853",2,2011,10,578,3,2011-10-01
"9854",2,2011,10,591,0,2011-10-01
"9855",2,2011,10,598,0,2011-10-01
"9856",2,2011,10,604,0,2011-10-01
"9857",2,2011,10,608,0,2011-10-01
"9858",2,2011,10,616,1,2011-10-01
"9859",2,2011,10,620,0,2011-10-01
"9860",2,2011,10,642,0,2011-10-01
"9861",2,2011,10,643,0,2011-10-01
"9862",2,2011,10,646,0,2011-10-01
"9863",2,2011,10,702,0,2011-10-01
"9864",2,2011,10,704,1,2011-10-01
"9865",2,2011,10,705,0,2011-10-01
"9866",2,2011,10,710,0,2011-10-01
"9867",2,2011,10,716,0,2011-10-01
"9868",2,2011,10,724,2,2011-10-01
"9869",2,2011,10,752,2,2011-10-01
"9870",2,2011,10,756,4,2011-10-01
"9871",2,2011,10,760,0,2011-10-01
"9872",2,2011,10,764,0,2011-10-01
"9873",2,2011,10,792,0,2011-10-01
"9874",2,2011,10,800,0,2011-10-01
"9875",2,2011,10,818,0,2011-10-01
"9876",2,2011,10,826,33,2011-10-01
"9877",2,2011,10,834,0,2011-10-01
"9878",2,2011,10,840,123,2011-10-01
"9879",2,2011,10,854,0,2011-10-01
"9880",2,2011,10,858,0,2011-10-01
"9881",2,2011,11,8,0,2011-11-01
"9882",2,2011,11,32,1,2011-11-01
"9883",2,2011,11,36,6,2011-11-01
"9884",2,2011,11,40,1,2011-11-01
"9885",2,2011,11,56,1,2011-11-01
"9886",2,2011,11,68,0,2011-11-01
"9887",2,2011,11,70,0,2011-11-01
"9888",2,2011,11,76,0,2011-11-01
"9889",2,2011,11,116,0,2011-11-01
"9890",2,2011,11,124,8,2011-11-01
"9891",2,2011,11,152,1,2011-11-01
"9892",2,2011,11,156,0,2011-11-01
"9893",2,2011,11,158,0,2011-11-01
"9894",2,2011,11,170,0,2011-11-01
"9895",2,2011,11,180,0,2011-11-01
"9896",2,2011,11,188,0,2011-11-01
"9897",2,2011,11,191,0,2011-11-01
"9898",2,2011,11,203,0,2011-11-01
"9899",2,2011,11,208,0,2011-11-01
"9900",2,2011,11,218,0,2011-11-01
"9901",2,2011,11,231,0,2011-11-01
"9902",2,2011,11,233,0,2011-11-01
"9903",2,2011,11,246,0,2011-11-01
"9904",2,2011,11,250,5,2011-11-01
"9905",2,2011,11,276,16,2011-11-01
"9906",2,2011,11,288,0,2011-11-01
"9907",2,2011,11,300,1,2011-11-01
"9908",2,2011,11,344,0,2011-11-01
"9909",2,2011,11,348,0,2011-11-01
"9910",2,2011,11,352,0,2011-11-01
"9911",2,2011,11,356,0,2011-11-01
"9912",2,2011,11,360,0,2011-11-01
"9913",2,2011,11,372,1,2011-11-01
"9914",2,2011,11,376,2,2011-11-01
"9915",2,2011,11,380,0,2011-11-01
"9916",2,2011,11,392,4,2011-11-01
"9917",2,2011,11,400,0,2011-11-01
"9918",2,2011,11,404,0,2011-11-01
"9919",2,2011,11,410,0,2011-11-01
"9920",2,2011,11,422,0,2011-11-01
"9921",2,2011,11,442,0,2011-11-01
"9922",2,2011,11,450,0,2011-11-01
"9923",2,2011,11,484,0,2011-11-01
"9924",2,2011,11,504,0,2011-11-01
"9925",2,2011,11,524,0,2011-11-01
"9926",2,2011,11,528,3,2011-11-01
"9927",2,2011,11,554,1,2011-11-01
"9928",2,2011,11,562,0,2011-11-01
"9929",2,2011,11,578,2,2011-11-01
"9930",2,2011,11,591,0,2011-11-01
"9931",2,2011,11,598,0,2011-11-01
"9932",2,2011,11,604,0,2011-11-01
"9933",2,2011,11,608,0,2011-11-01
"9934",2,2011,11,616,0,2011-11-01
"9935",2,2011,11,620,0,2011-11-01
"9936",2,2011,11,642,0,2011-11-01
"9937",2,2011,11,643,0,2011-11-01
"9938",2,2011,11,646,0,2011-11-01
"9939",2,2011,11,702,0,2011-11-01
"9940",2,2011,11,704,1,2011-11-01
"9941",2,2011,11,705,0,2011-11-01
"9942",2,2011,11,710,0,2011-11-01
"9943",2,2011,11,716,0,2011-11-01
"9944",2,2011,11,724,1,2011-11-01
"9945",2,2011,11,752,2,2011-11-01
"9946",2,2011,11,756,3,2011-11-01
"9947",2,2011,11,760,0,2011-11-01
"9948",2,2011,11,764,0,2011-11-01
"9949",2,2011,11,792,0,2011-11-01
"9950",2,2011,11,800,0,2011-11-01
"9951",2,2011,11,818,0,2011-11-01
"9952",2,2011,11,826,28,2011-11-01
"9953",2,2011,11,834,0,2011-11-01
"9954",2,2011,11,840,99,2011-11-01
"9955",2,2011,11,854,0,2011-11-01
"9956",2,2011,11,858,0,2011-11-01
"9957",2,2011,12,8,0,2011-12-01
"9958",2,2011,12,32,1,2011-12-01
"9959",2,2011,12,36,6,2011-12-01
"9960",2,2011,12,40,1,2011-12-01
"9961",2,2011,12,56,1,2011-12-01
"9962",2,2011,12,68,0,2011-12-01
"9963",2,2011,12,70,0,2011-12-01
"9964",2,2011,12,76,0,2011-12-01
"9965",2,2011,12,116,0,2011-12-01
"9966",2,2011,12,124,12,2011-12-01
"9967",2,2011,12,152,2,2011-12-01
"9968",2,2011,12,156,0,2011-12-01
"9969",2,2011,12,158,0,2011-12-01
"9970",2,2011,12,170,0,2011-12-01
"9971",2,2011,12,180,0,2011-12-01
"9972",2,2011,12,188,0,2011-12-01
"9973",2,2011,12,191,0,2011-12-01
"9974",2,2011,12,203,0,2011-12-01
"9975",2,2011,12,208,0,2011-12-01
"9976",2,2011,12,218,0,2011-12-01
"9977",2,2011,12,231,0,2011-12-01
"9978",2,2011,12,233,0,2011-12-01
"9979",2,2011,12,246,0,2011-12-01
"9980",2,2011,12,250,5,2011-12-01
"9981",2,2011,12,276,16,2011-12-01
"9982",2,2011,12,288,0,2011-12-01
"9983",2,2011,12,300,1,2011-12-01
"9984",2,2011,12,344,0,2011-12-01
"9985",2,2011,12,348,0,2011-12-01
"9986",2,2011,12,352,0,2011-12-01
"9987",2,2011,12,356,0,2011-12-01
"9988",2,2011,12,360,0,2011-12-01
"9989",2,2011,12,372,1,2011-12-01
"9990",2,2011,12,376,2,2011-12-01
"9991",2,2011,12,380,0,2011-12-01
"9992",2,2011,12,392,3,2011-12-01
"9993",2,2011,12,400,0,2011-12-01
"9994",2,2011,12,404,0,2011-12-01
"9995",2,2011,12,410,0,2011-12-01
"9996",2,2011,12,422,0,2011-12-01
"9997",2,2011,12,442,0,2011-12-01
"9998",2,2011,12,450,0,2011-12-01
"9999",2,2011,12,484,0,2011-12-01
"10000",2,2011,12,504,0,2011-12-01
"10001",2,2011,12,524,0,2011-12-01
"10002",2,2011,12,528,4,2011-12-01
"10003",2,2011,12,554,3,2011-12-01
"10004",2,2011,12,562,0,2011-12-01
"10005",2,2011,12,578,2,2011-12-01
"10006",2,2011,12,591,0,2011-12-01
"10007",2,2011,12,598,0,2011-12-01
"10008",2,2011,12,604,0,2011-12-01
"10009",2,2011,12,608,0,2011-12-01
"10010",2,2011,12,616,0,2011-12-01
"10011",2,2011,12,620,0,2011-12-01
"10012",2,2011,12,642,0,2011-12-01
"10013",2,2011,12,643,0,2011-12-01
"10014",2,2011,12,646,0,2011-12-01
"10015",2,2011,12,702,0,2011-12-01
"10016",2,2011,12,704,1,2011-12-01
"10017",2,2011,12,705,0,2011-12-01
"10018",2,2011,12,710,2,2011-12-01
"10019",2,2011,12,716,0,2011-12-01
"10020",2,2011,12,724,1,2011-12-01
"10021",2,2011,12,752,2,2011-12-01
"10022",2,2011,12,756,2,2011-12-01
"10023",2,2011,12,760,0,2011-12-01
"10024",2,2011,12,764,0,2011-12-01
"10025",2,2011,12,792,0,2011-12-01
"10026",2,2011,12,800,0,2011-12-01
"10027",2,2011,12,818,0,2011-12-01
"10028",2,2011,12,826,29,2011-12-01
"10029",2,2011,12,834,0,2011-12-01
"10030",2,2011,12,840,107,2011-12-01
"10031",2,2011,12,854,0,2011-12-01
"10032",2,2011,12,858,0,2011-12-01
"10033",2,2012,1,8,0,2012-01-01
"10034",2,2012,1,32,3,2012-01-01
"10035",2,2012,1,36,8,2012-01-01
"10036",2,2012,1,40,3,2012-01-01
"10037",2,2012,1,56,0,2012-01-01
"10038",2,2012,1,68,0,2012-01-01
"10039",2,2012,1,70,0,2012-01-01
"10040",2,2012,1,76,0,2012-01-01
"10041",2,2012,1,116,0,2012-01-01
"10042",2,2012,1,124,12,2012-01-01
"10043",2,2012,1,152,1,2012-01-01
"10044",2,2012,1,156,0,2012-01-01
"10045",2,2012,1,158,0,2012-01-01
"10046",2,2012,1,170,0,2012-01-01
"10047",2,2012,1,180,0,2012-01-01
"10048",2,2012,1,188,0,2012-01-01
"10049",2,2012,1,191,0,2012-01-01
"10050",2,2012,1,203,0,2012-01-01
"10051",2,2012,1,208,0,2012-01-01
"10052",2,2012,1,218,0,2012-01-01
"10053",2,2012,1,231,0,2012-01-01
"10054",2,2012,1,233,0,2012-01-01
"10055",2,2012,1,246,0,2012-01-01
"10056",2,2012,1,250,5,2012-01-01
"10057",2,2012,1,276,15,2012-01-01
"10058",2,2012,1,288,0,2012-01-01
"10059",2,2012,1,300,1,2012-01-01
"10060",2,2012,1,344,0,2012-01-01
"10061",2,2012,1,348,0,2012-01-01
"10062",2,2012,1,352,0,2012-01-01
"10063",2,2012,1,356,0,2012-01-01
"10064",2,2012,1,360,0,2012-01-01
"10065",2,2012,1,372,1,2012-01-01
"10066",2,2012,1,376,1,2012-01-01
"10067",2,2012,1,380,0,2012-01-01
"10068",2,2012,1,392,3,2012-01-01
"10069",2,2012,1,400,0,2012-01-01
"10070",2,2012,1,404,0,2012-01-01
"10071",2,2012,1,410,0,2012-01-01
"10072",2,2012,1,422,0,2012-01-01
"10073",2,2012,1,442,0,2012-01-01
"10074",2,2012,1,450,0,2012-01-01
"10075",2,2012,1,484,0,2012-01-01
"10076",2,2012,1,504,0,2012-01-01
"10077",2,2012,1,524,0,2012-01-01
"10078",2,2012,1,528,2,2012-01-01
"10079",2,2012,1,554,2,2012-01-01
"10080",2,2012,1,562,0,2012-01-01
"10081",2,2012,1,578,4,2012-01-01
"10082",2,2012,1,591,0,2012-01-01
"10083",2,2012,1,598,0,2012-01-01
"10084",2,2012,1,604,0,2012-01-01
"10085",2,2012,1,608,0,2012-01-01
"10086",2,2012,1,616,0,2012-01-01
"10087",2,2012,1,620,0,2012-01-01
"10088",2,2012,1,642,0,2012-01-01
"10089",2,2012,1,643,0,2012-01-01
"10090",2,2012,1,646,0,2012-01-01
"10091",2,2012,1,702,4,2012-01-01
"10092",2,2012,1,704,0,2012-01-01
"10093",2,2012,1,705,0,2012-01-01
"10094",2,2012,1,710,1,2012-01-01
"10095",2,2012,1,716,0,2012-01-01
"10096",2,2012,1,724,1,2012-01-01
"10097",2,2012,1,752,4,2012-01-01
"10098",2,2012,1,756,2,2012-01-01
"10099",2,2012,1,760,0,2012-01-01
"10100",2,2012,1,764,0,2012-01-01
"10101",2,2012,1,792,0,2012-01-01
"10102",2,2012,1,800,0,2012-01-01
"10103",2,2012,1,818,0,2012-01-01
"10104",2,2012,1,826,27,2012-01-01
"10105",2,2012,1,834,0,2012-01-01
"10106",2,2012,1,840,99,2012-01-01
"10107",2,2012,1,854,0,2012-01-01
"10108",2,2012,1,858,0,2012-01-01
"10109",2,2012,2,8,0,2012-02-01
"10110",2,2012,2,32,1,2012-02-01
"10111",2,2012,2,36,8,2012-02-01
"10112",2,2012,2,40,1,2012-02-01
"10113",2,2012,2,56,0,2012-02-01
"10114",2,2012,2,68,0,2012-02-01
"10115",2,2012,2,70,0,2012-02-01
"10116",2,2012,2,76,0,2012-02-01
"10117",2,2012,2,116,0,2012-02-01
"10118",2,2012,2,124,9,2012-02-01
"10119",2,2012,2,152,1,2012-02-01
"10120",2,2012,2,156,0,2012-02-01
"10121",2,2012,2,158,0,2012-02-01
"10122",2,2012,2,170,0,2012-02-01
"10123",2,2012,2,180,0,2012-02-01
"10124",2,2012,2,188,0,2012-02-01
"10125",2,2012,2,191,0,2012-02-01
"10126",2,2012,2,203,0,2012-02-01
"10127",2,2012,2,208,0,2012-02-01
"10128",2,2012,2,218,0,2012-02-01
"10129",2,2012,2,231,0,2012-02-01
"10130",2,2012,2,233,0,2012-02-01
"10131",2,2012,2,246,1,2012-02-01
"10132",2,2012,2,250,3,2012-02-01
"10133",2,2012,2,276,13,2012-02-01
"10134",2,2012,2,288,0,2012-02-01
"10135",2,2012,2,300,1,2012-02-01
"10136",2,2012,2,344,0,2012-02-01
"10137",2,2012,2,348,0,2012-02-01
"10138",2,2012,2,352,0,2012-02-01
"10139",2,2012,2,356,0,2012-02-01
"10140",2,2012,2,360,0,2012-02-01
"10141",2,2012,2,372,2,2012-02-01
"10142",2,2012,2,376,1,2012-02-01
"10143",2,2012,2,380,1,2012-02-01
"10144",2,2012,2,392,3,2012-02-01
"10145",2,2012,2,400,0,2012-02-01
"10146",2,2012,2,404,0,2012-02-01
"10147",2,2012,2,410,0,2012-02-01
"10148",2,2012,2,422,0,2012-02-01
"10149",2,2012,2,442,0,2012-02-01
"10150",2,2012,2,450,0,2012-02-01
"10151",2,2012,2,484,0,2012-02-01
"10152",2,2012,2,504,0,2012-02-01
"10153",2,2012,2,524,0,2012-02-01
"10154",2,2012,2,528,2,2012-02-01
"10155",2,2012,2,554,2,2012-02-01
"10156",2,2012,2,562,0,2012-02-01
"10157",2,2012,2,578,2,2012-02-01
"10158",2,2012,2,591,0,2012-02-01
"10159",2,2012,2,598,0,2012-02-01
"10160",2,2012,2,604,0,2012-02-01
"10161",2,2012,2,608,0,2012-02-01
"10162",2,2012,2,616,0,2012-02-01
"10163",2,2012,2,620,0,2012-02-01
"10164",2,2012,2,642,0,2012-02-01
"10165",2,2012,2,643,0,2012-02-01
"10166",2,2012,2,646,0,2012-02-01
"10167",2,2012,2,702,0,2012-02-01
"10168",2,2012,2,704,0,2012-02-01
"10169",2,2012,2,705,0,2012-02-01
"10170",2,2012,2,710,1,2012-02-01
"10171",2,2012,2,716,0,2012-02-01
"10172",2,2012,2,724,1,2012-02-01
"10173",2,2012,2,752,2,2012-02-01
"10174",2,2012,2,756,1,2012-02-01
"10175",2,2012,2,760,0,2012-02-01
"10176",2,2012,2,764,0,2012-02-01
"10177",2,2012,2,792,0,2012-02-01
"10178",2,2012,2,800,0,2012-02-01
"10179",2,2012,2,818,0,2012-02-01
"10180",2,2012,2,826,25,2012-02-01
"10181",2,2012,2,834,0,2012-02-01
"10182",2,2012,2,840,90,2012-02-01
"10183",2,2012,2,854,0,2012-02-01
"10184",2,2012,2,858,0,2012-02-01
"10185",2,2012,3,8,0,2012-03-01
"10186",2,2012,3,32,3,2012-03-01
"10187",2,2012,3,36,10,2012-03-01
"10188",2,2012,3,40,3,2012-03-01
"10189",2,2012,3,56,0,2012-03-01
"10190",2,2012,3,68,0,2012-03-01
"10191",2,2012,3,70,0,2012-03-01
"10192",2,2012,3,76,0,2012-03-01
"10193",2,2012,3,116,0,2012-03-01
"10194",2,2012,3,124,15,2012-03-01
"10195",2,2012,3,152,1,2012-03-01
"10196",2,2012,3,156,0,2012-03-01
"10197",2,2012,3,158,0,2012-03-01
"10198",2,2012,3,170,0,2012-03-01
"10199",2,2012,3,180,0,2012-03-01
"10200",2,2012,3,188,0,2012-03-01
"10201",2,2012,3,191,0,2012-03-01
"10202",2,2012,3,203,0,2012-03-01
"10203",2,2012,3,208,0,2012-03-01
"10204",2,2012,3,218,0,2012-03-01
"10205",2,2012,3,231,0,2012-03-01
"10206",2,2012,3,233,0,2012-03-01
"10207",2,2012,3,246,1,2012-03-01
"10208",2,2012,3,250,13,2012-03-01
"10209",2,2012,3,276,15,2012-03-01
"10210",2,2012,3,288,0,2012-03-01
"10211",2,2012,3,300,2,2012-03-01
"10212",2,2012,3,344,0,2012-03-01
"10213",2,2012,3,348,0,2012-03-01
"10214",2,2012,3,352,0,2012-03-01
"10215",2,2012,3,356,0,2012-03-01
"10216",2,2012,3,360,0,2012-03-01
"10217",2,2012,3,372,2,2012-03-01
"10218",2,2012,3,376,1,2012-03-01
"10219",2,2012,3,380,1,2012-03-01
"10220",2,2012,3,392,2,2012-03-01
"10221",2,2012,3,400,0,2012-03-01
"10222",2,2012,3,404,0,2012-03-01
"10223",2,2012,3,410,0,2012-03-01
"10224",2,2012,3,422,0,2012-03-01
"10225",2,2012,3,442,0,2012-03-01
"10226",2,2012,3,450,0,2012-03-01
"10227",2,2012,3,484,0,2012-03-01
"10228",2,2012,3,504,0,2012-03-01
"10229",2,2012,3,524,0,2012-03-01
"10230",2,2012,3,528,2,2012-03-01
"10231",2,2012,3,554,4,2012-03-01
"10232",2,2012,3,562,0,2012-03-01
"10233",2,2012,3,578,3,2012-03-01
"10234",2,2012,3,591,0,2012-03-01
"10235",2,2012,3,598,0,2012-03-01
"10236",2,2012,3,604,0,2012-03-01
"10237",2,2012,3,608,0,2012-03-01
"10238",2,2012,3,616,0,2012-03-01
"10239",2,2012,3,620,0,2012-03-01
"10240",2,2012,3,642,0,2012-03-01
"10241",2,2012,3,643,0,2012-03-01
"10242",2,2012,3,646,0,2012-03-01
"10243",2,2012,3,702,4,2012-03-01
"10244",2,2012,3,704,0,2012-03-01
"10245",2,2012,3,705,0,2012-03-01
"10246",2,2012,3,710,1,2012-03-01
"10247",2,2012,3,716,0,2012-03-01
"10248",2,2012,3,724,1,2012-03-01
"10249",2,2012,3,752,4,2012-03-01
"10250",2,2012,3,756,1,2012-03-01
"10251",2,2012,3,760,0,2012-03-01
"10252",2,2012,3,764,0,2012-03-01
"10253",2,2012,3,792,0,2012-03-01
"10254",2,2012,3,800,0,2012-03-01
"10255",2,2012,3,818,0,2012-03-01
"10256",2,2012,3,826,27,2012-03-01
"10257",2,2012,3,834,0,2012-03-01
"10258",2,2012,3,840,104,2012-03-01
"10259",2,2012,3,854,0,2012-03-01
"10260",2,2012,3,858,0,2012-03-01
"10261",2,2012,4,8,0,2012-04-01
"10262",2,2012,4,32,2,2012-04-01
"10263",2,2012,4,36,10,2012-04-01
"10264",2,2012,4,40,1,2012-04-01
"10265",2,2012,4,56,0,2012-04-01
"10266",2,2012,4,68,0,2012-04-01
"10267",2,2012,4,70,0,2012-04-01
"10268",2,2012,4,76,0,2012-04-01
"10269",2,2012,4,116,0,2012-04-01
"10270",2,2012,4,124,12,2012-04-01
"10271",2,2012,4,152,1,2012-04-01
"10272",2,2012,4,156,0,2012-04-01
"10273",2,2012,4,158,0,2012-04-01
"10274",2,2012,4,170,0,2012-04-01
"10275",2,2012,4,180,0,2012-04-01
"10276",2,2012,4,188,0,2012-04-01
"10277",2,2012,4,191,0,2012-04-01
"10278",2,2012,4,203,0,2012-04-01
"10279",2,2012,4,208,1,2012-04-01
"10280",2,2012,4,218,0,2012-04-01
"10281",2,2012,4,231,0,2012-04-01
"10282",2,2012,4,233,0,2012-04-01
"10283",2,2012,4,246,1,2012-04-01
"10284",2,2012,4,250,8,2012-04-01
"10285",2,2012,4,276,12,2012-04-01
"10286",2,2012,4,288,0,2012-04-01
"10287",2,2012,4,300,1,2012-04-01
"10288",2,2012,4,344,0,2012-04-01
"10289",2,2012,4,348,0,2012-04-01
"10290",2,2012,4,352,0,2012-04-01
"10291",2,2012,4,356,0,2012-04-01
"10292",2,2012,4,360,0,2012-04-01
"10293",2,2012,4,372,2,2012-04-01
"10294",2,2012,4,376,1,2012-04-01
"10295",2,2012,4,380,1,2012-04-01
"10296",2,2012,4,392,3,2012-04-01
"10297",2,2012,4,400,0,2012-04-01
"10298",2,2012,4,404,0,2012-04-01
"10299",2,2012,4,410,0,2012-04-01
"10300",2,2012,4,422,0,2012-04-01
"10301",2,2012,4,442,0,2012-04-01
"10302",2,2012,4,450,0,2012-04-01
"10303",2,2012,4,484,0,2012-04-01
"10304",2,2012,4,504,0,2012-04-01
"10305",2,2012,4,524,0,2012-04-01
"10306",2,2012,4,528,1,2012-04-01
"10307",2,2012,4,554,3,2012-04-01
"10308",2,2012,4,562,0,2012-04-01
"10309",2,2012,4,578,2,2012-04-01
"10310",2,2012,4,591,0,2012-04-01
"10311",2,2012,4,598,0,2012-04-01
"10312",2,2012,4,604,0,2012-04-01
"10313",2,2012,4,608,0,2012-04-01
"10314",2,2012,4,616,0,2012-04-01
"10315",2,2012,4,620,0,2012-04-01
"10316",2,2012,4,642,0,2012-04-01
"10317",2,2012,4,643,0,2012-04-01
"10318",2,2012,4,646,0,2012-04-01
"10319",2,2012,4,702,2,2012-04-01
"10320",2,2012,4,704,0,2012-04-01
"10321",2,2012,4,705,0,2012-04-01
"10322",2,2012,4,710,1,2012-04-01
"10323",2,2012,4,716,0,2012-04-01
"10324",2,2012,4,724,1,2012-04-01
"10325",2,2012,4,752,3,2012-04-01
"10326",2,2012,4,756,1,2012-04-01
"10327",2,2012,4,760,0,2012-04-01
"10328",2,2012,4,764,0,2012-04-01
"10329",2,2012,4,792,0,2012-04-01
"10330",2,2012,4,800,0,2012-04-01
"10331",2,2012,4,818,0,2012-04-01
"10332",2,2012,4,826,27,2012-04-01
"10333",2,2012,4,834,0,2012-04-01
"10334",2,2012,4,840,104,2012-04-01
"10335",2,2012,4,854,0,2012-04-01
"10336",2,2012,4,858,0,2012-04-01
"10337",2,2012,5,8,0,2012-05-01
"10338",2,2012,5,32,2,2012-05-01
"10339",2,2012,5,36,14,2012-05-01
"10340",2,2012,5,40,1,2012-05-01
"10341",2,2012,5,56,0,2012-05-01
"10342",2,2012,5,68,0,2012-05-01
"10343",2,2012,5,70,0,2012-05-01
"10344",2,2012,5,76,0,2012-05-01
"10345",2,2012,5,116,0,2012-05-01
"10346",2,2012,5,124,12,2012-05-01
"10347",2,2012,5,152,1,2012-05-01
"10348",2,2012,5,156,0,2012-05-01
"10349",2,2012,5,158,0,2012-05-01
"10350",2,2012,5,170,0,2012-05-01
"10351",2,2012,5,180,0,2012-05-01
"10352",2,2012,5,188,0,2012-05-01
"10353",2,2012,5,191,0,2012-05-01
"10354",2,2012,5,203,0,2012-05-01
"10355",2,2012,5,208,2,2012-05-01
"10356",2,2012,5,218,0,2012-05-01
"10357",2,2012,5,231,0,2012-05-01
"10358",2,2012,5,233,0,2012-05-01
"10359",2,2012,5,246,2,2012-05-01
"10360",2,2012,5,250,12,2012-05-01
"10361",2,2012,5,276,13,2012-05-01
"10362",2,2012,5,288,0,2012-05-01
"10363",2,2012,5,300,1,2012-05-01
"10364",2,2012,5,344,0,2012-05-01
"10365",2,2012,5,348,0,2012-05-01
"10366",2,2012,5,352,0,2012-05-01
"10367",2,2012,5,356,0,2012-05-01
"10368",2,2012,5,360,0,2012-05-01
"10369",2,2012,5,372,3,2012-05-01
"10370",2,2012,5,376,1,2012-05-01
"10371",2,2012,5,380,2,2012-05-01
"10372",2,2012,5,392,2,2012-05-01
"10373",2,2012,5,400,0,2012-05-01
"10374",2,2012,5,404,0,2012-05-01
"10375",2,2012,5,410,0,2012-05-01
"10376",2,2012,5,422,0,2012-05-01
"10377",2,2012,5,442,0,2012-05-01
"10378",2,2012,5,450,0,2012-05-01
"10379",2,2012,5,484,0,2012-05-01
"10380",2,2012,5,504,0,2012-05-01
"10381",2,2012,5,524,0,2012-05-01
"10382",2,2012,5,528,1,2012-05-01
"10383",2,2012,5,554,3,2012-05-01
"10384",2,2012,5,562,0,2012-05-01
"10385",2,2012,5,578,2,2012-05-01
"10386",2,2012,5,591,0,2012-05-01
"10387",2,2012,5,598,0,2012-05-01
"10388",2,2012,5,604,0,2012-05-01
"10389",2,2012,5,608,0,2012-05-01
"10390",2,2012,5,616,0,2012-05-01
"10391",2,2012,5,620,0,2012-05-01
"10392",2,2012,5,642,0,2012-05-01
"10393",2,2012,5,643,0,2012-05-01
"10394",2,2012,5,646,0,2012-05-01
"10395",2,2012,5,702,2,2012-05-01
"10396",2,2012,5,704,0,2012-05-01
"10397",2,2012,5,705,0,2012-05-01
"10398",2,2012,5,710,1,2012-05-01
"10399",2,2012,5,716,0,2012-05-01
"10400",2,2012,5,724,1,2012-05-01
"10401",2,2012,5,752,3,2012-05-01
"10402",2,2012,5,756,3,2012-05-01
"10403",2,2012,5,760,0,2012-05-01
"10404",2,2012,5,764,0,2012-05-01
"10405",2,2012,5,792,0,2012-05-01
"10406",2,2012,5,800,0,2012-05-01
"10407",2,2012,5,818,0,2012-05-01
"10408",2,2012,5,826,31,2012-05-01
"10409",2,2012,5,834,0,2012-05-01
"10410",2,2012,5,840,138,2012-05-01
"10411",2,2012,5,854,0,2012-05-01
"10412",2,2012,5,858,0,2012-05-01
"10413",2,2012,6,8,0,2012-06-01
"10414",2,2012,6,32,2,2012-06-01
"10415",2,2012,6,36,10,2012-06-01
"10416",2,2012,6,40,1,2012-06-01
"10417",2,2012,6,56,0,2012-06-01
"10418",2,2012,6,68,0,2012-06-01
"10419",2,2012,6,70,0,2012-06-01
"10420",2,2012,6,76,0,2012-06-01
"10421",2,2012,6,116,0,2012-06-01
"10422",2,2012,6,124,10,2012-06-01
"10423",2,2012,6,152,1,2012-06-01
"10424",2,2012,6,156,0,2012-06-01
"10425",2,2012,6,158,0,2012-06-01
"10426",2,2012,6,170,0,2012-06-01
"10427",2,2012,6,180,0,2012-06-01
"10428",2,2012,6,188,0,2012-06-01
"10429",2,2012,6,191,0,2012-06-01
"10430",2,2012,6,203,0,2012-06-01
"10431",2,2012,6,208,1,2012-06-01
"10432",2,2012,6,218,0,2012-06-01
"10433",2,2012,6,231,0,2012-06-01
"10434",2,2012,6,233,0,2012-06-01
"10435",2,2012,6,246,1,2012-06-01
"10436",2,2012,6,250,10,2012-06-01
"10437",2,2012,6,276,11,2012-06-01
"10438",2,2012,6,288,0,2012-06-01
"10439",2,2012,6,300,1,2012-06-01
"10440",2,2012,6,344,0,2012-06-01
"10441",2,2012,6,348,0,2012-06-01
"10442",2,2012,6,352,0,2012-06-01
"10443",2,2012,6,356,0,2012-06-01
"10444",2,2012,6,360,0,2012-06-01
"10445",2,2012,6,372,3,2012-06-01
"10446",2,2012,6,376,1,2012-06-01
"10447",2,2012,6,380,1,2012-06-01
"10448",2,2012,6,392,1,2012-06-01
"10449",2,2012,6,400,0,2012-06-01
"10450",2,2012,6,404,0,2012-06-01
"10451",2,2012,6,410,0,2012-06-01
"10452",2,2012,6,422,0,2012-06-01
"10453",2,2012,6,442,0,2012-06-01
"10454",2,2012,6,450,0,2012-06-01
"10455",2,2012,6,484,0,2012-06-01
"10456",2,2012,6,504,0,2012-06-01
"10457",2,2012,6,524,0,2012-06-01
"10458",2,2012,6,528,1,2012-06-01
"10459",2,2012,6,554,3,2012-06-01
"10460",2,2012,6,562,0,2012-06-01
"10461",2,2012,6,578,2,2012-06-01
"10462",2,2012,6,591,0,2012-06-01
"10463",2,2012,6,598,0,2012-06-01
"10464",2,2012,6,604,0,2012-06-01
"10465",2,2012,6,608,0,2012-06-01
"10466",2,2012,6,616,0,2012-06-01
"10467",2,2012,6,620,0,2012-06-01
"10468",2,2012,6,642,0,2012-06-01
"10469",2,2012,6,643,0,2012-06-01
"10470",2,2012,6,646,0,2012-06-01
"10471",2,2012,6,702,2,2012-06-01
"10472",2,2012,6,704,0,2012-06-01
"10473",2,2012,6,705,0,2012-06-01
"10474",2,2012,6,710,1,2012-06-01
"10475",2,2012,6,716,0,2012-06-01
"10476",2,2012,6,724,1,2012-06-01
"10477",2,2012,6,752,3,2012-06-01
"10478",2,2012,6,756,2,2012-06-01
"10479",2,2012,6,760,0,2012-06-01
"10480",2,2012,6,764,0,2012-06-01
"10481",2,2012,6,792,0,2012-06-01
"10482",2,2012,6,800,0,2012-06-01
"10483",2,2012,6,818,0,2012-06-01
"10484",2,2012,6,826,24,2012-06-01
